,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.0,0.0,0.0009155967784607984,0.0122612546608846,1.7471605366030032,3.0459964256712,3.1391356477894163
Translation[m],2.949029909160572e-17,1.7235296186091127e-15,0.001504863758262618,0.008614465477982359,0.5970933240750367,1.503674762491932,3.3047152417372283
