,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.0,0.0,0.002097773082681787,0.03737570179095128,2.001389096133167,3.044593904403575,3.1415926535897927
Translation[m],1.3877787807814454e-17,4.682576195200057e-15,0.0026618881127580284,0.01824585316442237,0.6522969828707248,1.6651889652525895,3.4069985677596475
