,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.0,0.0,0.0022985409325148873,0.05811505700064351,2.3747652126873704,3.081410508598071,3.1410463534781505
Translation[m],5.551115123125783e-17,2.030332280248893e-15,0.003006805375205028,0.03675432713507902,0.6616122087118126,1.543192708135099,3.5386938643221812
