,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.0,0.0,0.002725347006959529,0.048006082336133384,2.2305092256878782,3.0468419187852764,3.1406000189671914
Translation[m],2.7755575615628914e-17,4.659713960429513e-15,0.0029924272432792776,0.02517222863738157,0.7210013579063679,1.6143838381484967,3.960580556881644
