,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.0,0.0,0.0015832308837024885,0.0229581969773966,1.8722268089625096,3.0343184780238537,3.1407781214049333
Translation[m],0.0,2.1585202619993173e-15,0.0017901170535182375,0.013445693604242744,0.6083782414851825,1.6694441194537366,2.693786817085633
