,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.03363044627802742,0.4085237923066704,1.5130046676679731,2.3317074111197797,2.8564115691485883,3.1020758430400686,3.141212300396045
Translation[m],0.01751015241218868,0.25372368494433234,0.6699543779204823,1.1929997346475891,1.8231124482751195,2.744168432368296,4.863066731514016
