,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.003509066840576142,0.03340826123402474,0.31229839722942865,1.8820659142526452,2.889987010766295,3.1282976445638475,3.141585719024192
Translation[m],0.002385961164735365,0.030027797512142268,0.17997532546807915,0.5008765903900725,1.1189340095350224,2.2143141832925064,3.5637526517404354
