,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.0,0.0,0.0014015462763222635,0.025636638444617305,1.898283757513201,3.0538239817256114,3.1406275200826137
Translation[m],0.0,1.3417746874990554e-15,0.0019100457217566965,0.01599764067468156,0.5985530028562994,1.5588795594426954,3.2179472192883414
