,0,0.05,0.25,0.5,0.75,0.95,1
Rotation[rad],0.006448820524264378,0.3539784933210869,1.5753349177831608,2.375322331180976,2.8665894216374013,3.10870592916571,3.1415738246886447
Translation[m],0.014482156819505718,0.19712757219296315,0.6283215357807138,1.1376008353778826,1.7118862588968318,2.584313445595434,4.2091860961377865
