err_rad,err_trans
1.7970304931639363,1.403538177358157
0.3547185580384237,0.30348820916380076
0.3348673726418514,0.13872115512317948
0.022414186824661172,0.028097489762425255
0.23429154305154853,0.1251424743043659
0.3131703297244083,0.19538075922320938
2.724599802866605,0.21363815695992636
0.06366242272500275,0.05654609435105234
0.023574173612380903,0.03743006355163562
2.743283630442111,0.9120395133131914
0.2468798025229402,0.2750168104750323
0.2503666072948155,0.23460886533024372
0.11536487188862715,0.08397755492476483
0.34203900417537003,0.8115460404655391
1.487944446548782,0.27261333146262273
3.100802569331671,0.4569824992823166
0.05116053803088364,0.06312930636906582
0.36076413423710685,0.4077858206798783
3.113152885269446,0.5610347491636456
3.0894887264506616,1.0008516099024343
0.0729653065784732,0.049550068030377384
0.13122300719804234,0.1349076940891594
0.5459215727489555,0.2614458052050904
0.10875102733470549,0.02603069177778023
1.292579767233405,0.26778659100339314
2.592561676757155,0.33920426135616394
0.3766679378549255,0.1273141818959803
0.05680678639157574,0.06406779108998831
2.931625347491015,1.306080010071615
0.02213872836275684,0.04533065749404938
0.24474667776640172,0.12303119272506972
0.6636722086975484,0.2453073079044232
0.21118562431347557,0.10532629023999412
0.0083700041112104,0.020435913648984172
2.4061718549859656,1.6193812608269347
0.0098319697192215,0.02980139179703924
0.020915472598604434,0.026436782509785782
0.01049074760614124,0.013596735252522424
0.12213977398441668,0.13472814652362844
0.026572859342964543,0.030027797512142268
3.1371421838260156,0.46362478906576887
0.07675274584595523,0.0767302958771836
2.677794617500517,1.73070278168291
0.004575615929380318,0.010285808595515119
1.876590716278677,0.2754979729136626
0.4540518909889548,0.25974898778294697
0.020842658727676013,0.024059351548574418
0.16662456993450764,0.08005772137397717
0.14481094460271707,0.05262197572639626
0.16449605969047187,0.09507006066765349
0.17739205553076698,0.2642380715748514
0.46784876287197885,0.10651144959077768
0.04264539136738905,0.01313725206496748
1.3056524768511228,1.1675377619074652
0.6037455084851701,0.23603136952413933
0.042334367230185216,0.021368651323917267
0.0139289281838509,0.022453071643849534
0.04731057020109052,0.043448773307930934
0.02557816976945758,0.014196834517453575
3.1402650142065256,0.8516983961235185
2.6273167471969634,0.321091880885636
1.1632089253981266,0.5741132927641168
0.029412095299131726,0.01813387465551407
0.030528231843677558,0.03341849006304479
0.8087036599280089,0.8737476750604009
0.02654142762515337,0.040440487089313824
0.14778093338114365,0.0768743056344342
0.05749158222742947,0.03953893745343864
0.13473895866749017,0.10950000366212337
0.12123464920037888,0.2067725014151204
0.410391396451471,1.6767576340125805
0.017514205111649327,0.023286571254703934
0.10340671215851652,0.11308817958470353
0.007127035330627021,0.04010595281364642
2.8954843923956646,3.1418645176840476
2.7038268032655712,1.8815039961945432
0.921189427795625,1.9868313012960475
1.385216938578377,1.4635551235644508
2.913905800332199,0.4737610857615634
2.5392726823939205,1.6622458381206178
2.996612857419681,1.5766353766215893
1.8454819017640398,1.286600843949985
2.2151770500944266,0.5805867954527415
2.980429716428176,1.68520604845377
0.033678860255837016,0.6004588473713339
3.131042895321708,0.12590386067272571
2.178805581459625,0.8285524346153103
3.0891602288669104,0.303855300312927
3.1414023819068095,1.4363047786388876
0.1003021573625595,1.1045446693541559
0.9718274688009453,0.7671446109208003
0.064091147230975,0.06393791606826213
3.1017771410832897,1.0739925057536357
2.242525886370457,2.0580134490983992
2.145840968139469,0.7203962018053802
2.8698756972952046,1.147825436699611
