err_rad,err_trans
0.004488442700687547,0.002833910013108037
0.0081499113528194,0.008198483101531224
0.004581128900447679,0.0035436811140593565
0.0024138655479558,0.0009878813012750602
0.00027866877852589716,0.00016565622167706058
0.0059950661064183414,0.002700689421372513
0.006464519895111669,0.005028592767612778
0.00169666167161589,0.0007451564474431788
0.00820573872365352,0.003742384367257793
0.00909908415402972,0.027266553757740983
0.7936698130399122,0.975521667091371
0.01891350774768712,0.011554098821044329
0.022649331083661916,0.01441575545867638
2.615695716421195,1.5162722955839891
0.0043597101663818425,0.002694416008676768
2.995650886998418,0.7715191799701863
0.0062835358933636615,0.005796041058456495
0.000134253478705713,4.969973128803311e-05
2.2265822407098583,1.5807185227693563
3.0703055508474546,0.4071364556655729
0.0024966205301045694,0.0011805757999674726
0.009979086060845707,0.007936788292104579
0.07250721025136617,0.04984215136845234
0.01079958671797385,0.0052084976604108045
0.0017142817465449064,0.0016954577000219447
0.0033349024640357814,0.002771616022936869
0.0011485661267450643,0.0013166214444831556
0.016310078846219836,0.008038103813027532
0.008742739865262772,0.0014209140639762465
0.8647769993165593,0.8395558161324433
0.01237712350914895,0.0115344213345524
0.004599329013496549,0.005238065788745444
3.1163587038971423,0.9473885879331365
0.12333663422341251,0.07703186648195923
2.7099281750464335,1.6850852239310115
0.0023313524914015415,0.00703164955970264
0.004285628857156866,0.005922603005445023
0.0005185079323501751,0.0022020624198756215
0.004119067946217725,0.004769575306996757
0.009638010026964232,0.002151772871179284
0.0005509983046652737,0.0017453340777872875
0.0,0.0019692627321085017
0.0006639161584235242,0.001277263627268823
0.0303540280194972,0.02396157249569016
0.005218075008308795,0.005123497089592853
0.0018491500643809118,0.0031394414893479382
0.00019292664230964612,0.00015328330168650031
0.0002462038239633741,0.0007506062063254487
0.06517567289972559,0.027363028734400736
0.0005630787945746297,0.0016430580035578172
2.9802322387695312e-08,0.0038195670205554144
0.011570911406157016,0.012195477135434762
2.3324478133057838,0.3891556956342077
1.6851571807365147,0.712232610451089
0.007428963045283795,0.007968898068879288
1.7146105230104265,0.8115345270926586
0.0011326705850656965,0.0025408843815136277
0.0017038618818434284,0.0013073413792433254
0.10322598786197978,0.036983947538129704
0.0001311851788205654,9.942789487472283e-05
0.015365208536380745,0.007107761292211509
0.0001709164061439755,0.0003375408649949499
0.008191600101774906,0.004764636010308462
2.504929336023206,0.8997398005777489
0.0013183295806845677,0.0021345359222287555
2.6271666352570904,1.640245517432823
2.7902359085918707,0.9045415408247863
2.9114061210019453,0.4580501778234578
0.000327451883223916,0.00027979793509143764
2.2090188305793412,1.1787001044294028
0.01034884921159137,0.011688399643730111
2.3102691047764,0.36386408043423724
0.0031162597537505838,0.0014575336888757512
0.0,0.0010279898127697215
0.00017356067377046416,0.0003081643751802585
2.770532111203458,0.7958467732326036
0.9480528992751703,0.9772718862305415
0.12652567381927574,0.0918348833870385
2.185010786829508,1.2555895669597341
2.6048003430240483,0.9113621241251043
2.9802322387695312e-08,1.312258401202003e-15
0.10879275493561258,0.18113538765764717
1.0409012092634728,1.5006589726711852
1.4992961671861584,0.5387944963311831
2.44436491362707,1.0775670946845692
2.9802322387695312e-08,0.0020596136134474197
1.2107746335395873,1.1615428750583374
0.0,1.4885297347581923e-14
2.0441695988865916,1.8675592807636356
2.9802322387695312e-08,4.259915763016247e-15
1.8587641762414453,0.17521866290042615
2.8214244084512514,1.6818698123637823
0.8776817902178169,1.8119116197267544
0.0,7.126443352367862e-15
3.1361580857610605,1.9392155391397092
0.6731345298109417,1.075581498026666
0.011327317465559735,0.006969383012763172
0.5863975792073071,1.596922219829629
4.712160915387242e-08,9.09451576609093e-15
2.566412165413191,0.7518736838656229
0.5014941198769584,0.17289758701042307
3.0876564034914473,1.8831258362739822
1.4755618907207466,0.514696016040899
1.01995425786919,2.2539310049961503
2.8641479020508296,0.5708334850759849
1.8457052671430207,0.8786534797795292
0.02302476559322515,0.011650193272968784
2.402614907645174,0.6792404436565918
3.052050586015953,0.44825868346051484
0.0,6.497413668604471e-16
2.9802322387695312e-08,2.220446049250313e-16
1.0820765689389056,0.5601931465181222
0.49633291660324275,0.6748108149062522
2.9802322387695312e-08,0.0013361418739786131
1.1586074837454745,0.6547558285678593
1.5324437275340663,0.10260224906651627
0.4722143504897337,0.11114797036073498
2.986867081048702,0.26734267778309245
2.4470988336534387,0.5737504435353183
0.0,7.771561172376096e-16
1.5342332369264011,1.52992950181961
0.02470595029825328,0.024241663654336696
0.16275455716393966,0.17324560056425595
0.0,2.467593992571445e-15
2.9802322387695312e-08,1.5700924586837752e-16
1.4179170420241165,1.4734684043808584
0.05236542126175469,0.018003996413924434
2.972468996356122,0.9709936476012393
1.9840647199983306,0.6075584650688258
0.0,3.1660827807476365e-15
2.9508724018321684,0.3863266771075983
0.0,1.457101633618084e-15
1.3043877834550344,2.072398085509119
2.7146942796521585,1.3007671089346444
3.0942007334083437,0.49039432368911795
0.0,4.354707407440192e-15
0.0,2.7194799110210365e-16
0.0,2.0014830212433605e-16
1.554060625156312,1.8720594660816634
0.0,4.611102534756203e-16
1.860210751206805,1.1191422114695386
2.587484170674474,0.8675473201313231
3.064103417824264,1.1556155711201095
2.9229842069582963,1.6395645550339797
2.578767369184252,2.8429038762986636
0.0,4.869818370658876e-15
2.7262690498788187,1.4667880778876727
3.0935248428905853,1.2969197464605693
0.0,5.020921489134356e-15
2.9803523656950324,0.6049844348630123
0.0,2.7755575615628914e-16
4.712160915387242e-08,5.900916318210353e-16
1.4539217799890518,0.45825731646434553
2.027390640890534,0.4027732389361194
2.721657339384661,1.3107666860607285
1.7935847971659806,0.9067523821942644
0.39964227007135317,0.29225683076327674
0.5857572340938239,0.9799012643478812
3.043840888849636,1.1081112746307449
3.1167497130260293,2.1272470575745066
0.41451316220796075,0.24290240438214
0.48040848716386847,0.4376700603372826
2.1406146094549885,1.3404842039823017
2.5815870653030464,0.5914080289687343
2.8813433217541875,0.9289060215913352
2.7017830564231438,0.6686604713310781
1.6362280329870698,1.4343779226658901
1.7896846134201836,1.4117961912177128
3.0566956680584236,2.626163525085565
2.6762201605764653,0.6641238267979631
