err_rad,err_trans
0.32887827003532555,0.14603290490691373
1.2205077321634399,0.7121494761893962
1.0506115920923536,0.6526696804915215
2.503814547925307,1.7801930726418635
2.7689346260013528,1.3237582011170868
2.1623968768841135,0.5612835784950643
2.2421100361492736,0.7465450420141126
2.9770040655565015,0.42066777995317933
2.2157092794890043,1.745066502036382
3.1238718641359005,0.8950001971825445
2.6105527047438386,1.7843838032031363
3.10971703055398,1.2402251145373018
2.8066974524871435,1.538448269959175
2.2956644411823643,2.040722983704816
2.9257733054517683,0.7215296786536325
1.440796391555869,1.998604774194675
3.0094712961556995,1.0913862807993138
2.544003290318608,1.4975370008973945
0.8653544958802603,1.801432080719383
1.1138008165276212,1.2020653281810627
2.85280995861006,1.3918552331105967
3.1192750492828596,1.4351952766583431
1.2775377855044232,0.5711610913072391
0.8964633543942845,2.8888271274208437
0.47209289894460893,0.04083887543445004
2.6915044936732477,0.35210535201778287
1.3626510000489145,0.7688508663120018
1.3921856852460186,0.42888229990628113
2.8200595094726175,1.2097519658559763
2.7781178974123106,1.5427725804388197
2.609686961997219,1.7355528227829964
1.9278865425426808,1.6905648763109251
3.102854837851063,1.007997636363809
2.329157258893979,2.4717661845232324
3.092463807887046,0.9356166773773117
0.9904010864712357,2.119657125943586
2.6155685618368,1.3859425846109181
0.2528552711872635,0.40220172195900955
0.9005919974295763,1.4942124597278743
0.4370247273652629,1.5912579859861318
2.6075896889781904,0.51807931001572
0.707051240807674,1.1681374215919016
1.1848608914243723,0.8373872243324582
3.0936846220041296,2.2489798107715147
1.3203777458703376,0.29139005829525505
3.0217898714308298,1.3452843083452368
2.4728865702519833,0.6408540620493365
0.9546772436372991,0.3972760392610939
1.4100036868661174,1.5371064875390925
3.087400900650632,0.6110810156994549
1.5580995045563075,1.233983427855369
2.2781339990521237,1.8697683262254272
2.8372780451666944,1.2327900155667229
2.0659264090074734,1.5644474651927809
3.1191588278070053,1.093412443697696
3.0412948665252375,2.550626940382144
0.16293087272984483,0.1855391465011556
